15.0 8 rx Exp 1050070002
32.0 12 rx Exp 1050070002
15.0 8 rx Exp 1050230002
32.0 12 rx Exp 1050230002
15.0 8 rx Exp 1050190002
32.0 12 rx Exp 1050190002
15.0 8 rx Exp 1050050002
32.0 12 rx Exp 1050050002
15.0 8 rx Norm 1010273002
32.0 12 rx Norm 1010273002
15.0 8 rx Exp 1050010202
35.0 12 rx Exp 1050010202
15.0 8 rx Exp 1050240202
35.0 12 rx Exp 1050240202
15.0 8 rx Exp 1050200202
35.0 12 rx Exp 1050200202
15.0 8 rx Exp 1050070202
35.0 12 rx Exp 1050070202
15.0 8 rx Exp 1050230202
35.0 12 rx Exp 1050230202
15.0 8 rx Exp 1050190202
35.0 12 rx Exp 1050190202
15.0 8 rx Exp 1050050202
35.0 12 rx Exp 1050050202
15.0 8 rx Norm 1010272202
35.0 12 rx Norm 1010272202
15.0 8 rx Exp 1050010302
42.0 12 rx Exp 1050010302
15.0 8 rx Exp 1050240302
42.0 12 rx Exp 1050240302
15.0 8 rx Exp 1050200302
42.0 12 rx Exp 1050200302
15.0 8 rx Exp 1050070302
42.0 12 rx Exp 1050070302
15.0 8 rx Exp 1050230302
42.0 12 rx Exp 1050230302
15.0 8 rx Exp 1050190302
42.0 12 rx Exp 1050190302
15.0 8 rx Exp 1050050302
42.0 12 rx Exp 1050050302
15.0 8 rx Norm 1010272392
42.0 12 rx Norm 1010272392
15.875 8 rx Norm 1070011070
39.688 12 rx Norm 1070011070
15.875 8 rx Norm 1070271071
39.688 12 rx Norm 1070271071
15.875 8 rx Norm 1070071070
39.688 12 rx Norm 1070071070
15.875 8 rx Norm 1070012010
46.038 12 rx Norm 1070012010
17.0 8 rx Norm 1010021803
26.0 10 rx Norm 1010021803
17.0 8 rx Norm 1010281803
26.0 10 rx Norm 1010281803
17.0 8 rx Norm 1010171803
26.0 10 rx Norm 1010171803
17.0 8 rx Norm 1010081803
26.0 10 rx Norm 1010081803
17.0 8 rx Norm 1010011903
30.0 10 rx Norm 1010011903
17.0 8 rx Norm 1010281903
30.0 10 rx Norm 1010281903
17.0 8 rx Norm 1010171903
30.0 10 rx Norm 1010171903
17.0 8 rx Norm 1010081903
30.0 10 rx Norm 1010081903
17.0 8 rx Exp 1050016003
35.0 12 rx Exp 1050016003
17.0 8 rx Norm 1010076003
35.0 12 rx Norm 1010076003
17.0 8 rx Exp 1050010003
35.0 12 rx Exp 1050010003
17.0 8 rx Exp 1050240003
35.0 12 rx Exp 1050240003
17.0 8 rx Exp 1050200003
35.0 12 rx Exp 1050200003
17.0 8 rx Exp 1050070003
35.0 12 rx Exp 1050070003
17.0 8 rx Exp 1050230003
35.0 12 rx Exp 1050230003
17.0 8 rx Exp 1050190003
35.0 12 rx Exp 1050190003
17.0 8 rx Exp 1050050003
35.0 12 rx Exp 1050050003
17.0 8 rx Norm 1010273003
35.0 12 rx Norm 1010273003
17.0 8 rx Norm 1010028203
40.0 12 rx Norm 1010028203
17.0 8 rx Exp 1050010203
40.0 12 rx Exp 1050010203
17.0 8 rx Norm 1010100203
40.0 12 rx Norm 1010100203
17.0 8 rx Exp 1050240203
40.0 12 rx Exp 1050240203
17.0 8 rx Exp 1050200203
40.0 12 rx Exp 1050200203
17.0 8 rx Exp 1050070203
40.0 12 rx Exp 1050070203
17.0 8 rx Exp 1050230203
40.0 12 rx Exp 1050230203
17.0 8 rx Exp 1050190203
40.0 12 rx Exp 1050190203
17.0 8 rx Exp 1050050203
40.0 12 rx Exp 1050050203
17.0 8 rx Norm 1010272203
40.0 12 rx Norm 1010272203
17.0 8 rx Exp 1050010303
47.0 12 rx Exp 1050010303
17.0 8 rx Exp 1050240303
47.0 12 rx Exp 1050240303
17.0 8 rx Exp 1050200303
47.0 12 rx Exp 1050200303
17.0 8 rx Exp 1050070303
47.0 12 rx Exp 1050070303
17.0 8 rx Exp 1050230303
47.0 12 rx Exp 1050230303
17.0 8 rx Exp 1050190303
47.0 12 rx Exp 1050190303
17.0 8 rx Exp 1050050303
47.0 12 rx Exp 1050050303
17.0 8 rx Norm 1010272303
47.0 12 rx Norm 1010272303
17.0 8 rx Norm 1010020403
62.0 15 rx Norm 1010020403
19.05 10 rx Norm 1070011072
47.625 12 rx Norm 1070011072
19.05 10 rx Norm 1070271072
47.625 12 rx Norm 1070271072
19.05 10 rx Norm 1070071072
47.625 12 rx Norm 1070071072
19.05 10 rx Norm 1070012012
50.8 15 rx Norm 1070012012
20.0 10 rx Norm 1010021804
32.0 12 rx Norm 1010021804
20.0 10 rx Norm 1010281804
32.0 12 rx Norm 1010281804
20.0 10 rx Norm 1010171804
32.0 12 rx Norm 1010171804
20.0 10 rx Norm 1010011904
37.0 12 rx Norm 1010011904
20.0 10 rx Norm 1010281904
37.0 12 rx Norm 1010281904
20.0 10 rx Norm 1010171904
37.0 12 rx Norm 1010171904
20.0 10 rx Exp 1050026004
42.0 12 rx Exp 1050026004
20.0 10 rx Norm 1010028204
42.0 12 rx Norm 1010028204
20.0 10 rx Exp 1050010004
42.0 12 rx Exp 1050010004
20.0 10 rx Exp 1050240004
42.0 12 rx Exp 1050240004
20.0 10 rx Exp 1050200004
42.0 12 rx Exp 1050200004
20.0 10 rx Exp 1050070004
42.0 12 rx Exp 1050070004
20.0 10 rx Exp 1050230004
42.0 12 rx Exp 1050230004
20.0 10 rx Exp 1050190004
42.0 12 rx Exp 1050190004
20.0 10 rx Exp 1050050004
42.0 12 rx Exp 1050050004
20.0 10 rx Norm 1010273004
42.0 12 rx Norm 1010273004
20.0 10 rx Exp 1050010204
47.0 12 rx Exp 1050010204
20.0 10 rx Norm 1010100204
47.0 12 rx Norm 1010100204
20.0 10 rx Exp 1050240204
47.0 12 rx Exp 1050240204
20.0 10 rx Exp 1050200204
47.0 12 rx Exp 1050200204
20.0 10 rx Exp 1050070204
47.0 12 rx Exp 1050070204
20.0 10 rx Exp 1050230204
47.0 12 rx Exp 1050230204
20.0 10 rx Exp 1050190204
47.0 12 rx Exp 1050190204
20.0 10 rx Exp 1050050204
47.0 12 rx Exp 1050050204
20.0 10 rx Norm 1010272204
47.0 12 rx Norm 1010272204
20.0 10 rx Exp 1050010304
52.0 15 rx Exp 1050010304
20.0 10 rx Norm 1010100304
52.0 15 rx Norm 1010100304
20.0 10 rx Exp 1050240304
52.0 15 rx Exp 1050240304
20.0 10 rx Exp 1050200304
52.0 15 rx Exp 1050200304
20.0 10 rx Exp 1050070304
52.0 15 rx Exp 1050070304
20.0 10 rx Exp 1050230304
52.0 15 rx Exp 1050230304
20.0 10 rx Exp 1050190304
52.0 15 rx Exp 1050190304
20.0 10 rx Exp 1050050304
52.0 15 rx Exp 1050050304
20.0 10 rx Norm 1010272304
52.0 15 rx Norm 1010272304
20.0 10 rx Norm 1010020404
72.0 15 rx Norm 1010020404
22.0 10 rx Norm 1010016222
50.0 12 rx Norm 1010016222
22.0 10 rx Norm 1010276222
50.0 12 rx Norm 1010276222
22.0 10 rx Norm 1010026322
56.0 15 rx Norm 1010026322
22.225 10 rx Norm 1070110014
47.625 12 rx Norm 1070110014
22.225 10 rx Norm 1070011074
50.8 15 rx Norm 1070011074
22.225 10 rx Norm 1070271074
50.8 15 rx Norm 1070271074
22.225 10 rx Norm 1070071074
50.8 15 rx Norm 1070071074
22.225 10 rx Norm 1070022014
57.15 15 rx Norm 1070022014
25.0 10 rx Norm 1010021805
37.0 12 rx Norm 1010021805
25.0 10 rx Norm 1010281805
37.0 12 rx Norm 1010281805
25.0 10 rx Norm 1010171805
37.0 12 rx Norm 1010171805
25.0 10 rx Norm 1010011905
42.0 12 rx Norm 1010011905
25.0 10 rx Norm 1010281905
42.0 12 rx Norm 1010281905
25.0 10 rx Norm 1010171905
42.0 12 rx Norm 1010171905
25.0 10 rx Exp 1050026005
47.0 12 rx Exp 1050026005
25.0 10 rx Exp 1050010005
47.0 12 rx Exp 1050010005
25.0 10 rx Exp 1050240005
47.0 12 rx Exp 1050240005
25.0 10 rx Exp 1050200005
47.0 12 rx Exp 1050200005
25.0 10 rx Exp 1050070005
47.0 12 rx Exp 1050070005
25.0 10 rx Exp 1050230005
47.0 12 rx Exp 1050230005
25.0 10 rx Exp 1050190005
47.0 12 rx Exp 1050190005
25.0 10 rx Exp 1050050005
47.0 12 rx Exp 1050050005
25.0 10 rx Norm 1010273005
47.0 12 rx Norm 1010273005
25.0 10 rx Norm 1010028205
52.0 15 rx Norm 1010028205
25.0 10 rx Exp 1050010205
52.0 15 rx Exp 1050010205
25.0 10 rx Norm 1010100205
52.0 15 rx Norm 1010100205
25.0 10 rx Exp 1050240205
52.0 15 rx Exp 1050240205
25.0 10 rx Exp 1050200205
52.0 15 rx Exp 1050200205
25.0 10 rx Exp 1050070205
52.0 15 rx Exp 1050070205
25.0 10 rx Exp 1050230205
52.0 15 rx Exp 1050230205
25.0 10 rx Exp 1050190205
52.0 15 rx Exp 1050190205
25.0 10 rx Exp 1050050205
52.0 15 rx Exp 1050050205
25.0 10 rx Norm 1010272205
52.0 15 rx Norm 1010272205
25.0 10 rx Exp 1050010305
62.0 15 rx Exp 1050010305
25.0 10 rx Norm 1010100305
62.0 15 rx Norm 1010100305
25.0 10 rx Exp 1050270305
62.0 15 rx Exp 1050270305
25.0 10 rx Exp 1050170305
62.0 15 rx Exp 1050170305
25.0 10 rx Exp 1050070305
62.0 15 rx Exp 1050070305
25.0 10 rx Exp 1050250305
62.0 15 rx Exp 1050250305
25.0 10 rx Exp 1050150305
62.0 15 rx Exp 1050150305
25.0 10 rx Exp 1050050305
62.0 15 rx Exp 1050050305
25.0 10 rx Norm 1010272305
62.0 15 rx Norm 1010272305
25.0 10 rx Norm 1010020405
80.0 15 rx Norm 1010020405
25.4 10 rx Norm 1070011100
57.15 15 rx Norm 1070011100
25.4 10 rx Norm 1070271100
57.15 15 rx Norm 1070271100
25.4 10 rx Norm 1070071100
57.15 15 rx Norm 1070071100
25.4 10 rx Norm 1070022100
63.5 15 rx Norm 1070022100
28.0 10 rx Norm 1010026228
58.0 15 rx Norm 1010026228
28.0 10 rx Norm 1010026328
68.0 15 rx Norm 1010026328
28.575 10 rx Norm 1070011102
63.5 15 rx Norm 1070011102
28.575 10 rx Norm 1070271102
63.5 15 rx Norm 1070271102
28.575 10 rx Norm 1070071102
63.5 15 rx Norm 1070071102
28.575 10 rx Norm 1070012102
71.438 15 rx Norm 1070012102
30.0 10 rx Norm 1010021806
42.0 12 rx Norm 1010021806
30.0 10 rx Norm 1010281806
42.0 12 rx Norm 1010281806
30.0 10 rx Norm 1010171806
42.0 12 rx Norm 1010171806
30.0 10 rx Norm 1010011906
47.0 12 rx Norm 1010011906
30.0 10 rx Norm 1010281906
47.0 12 rx Norm 1010281906
30.0 10 rx Norm 1010171906
47.0 12 rx Norm 1010171906
30.0 10 rx Exp 1050026006
55.0 15 rx Exp 1050026006
30.0 10 rx Exp 1050010006
55.0 15 rx Exp 1050010006
30.0 10 rx Exp 1050270006
55.0 15 rx Exp 1050270006
30.0 10 rx Exp 1050170006
55.0 15 rx Exp 1050170006
30.0 10 rx Exp 1050070006
55.0 15 rx Exp 1050070006
30.0 10 rx Exp 1050250006
55.0 15 rx Exp 1050250006
30.0 10 rx Exp 1050150006
55.0 15 rx Exp 1050150006
30.0 10 rx Exp 1050050006
55.0 15 rx Exp 1050050006
30.0 10 rx Norm 1010273006
55.0 15 rx Norm 1010273006
30.0 10 rx Exp 1050010206
62.0 15 rx Exp 1050010206
30.0 10 rx Norm 1010100206
62.0 15 rx Norm 1010100206
30.0 10 rx Exp 1050270206
62.0 15 rx Exp 1050270206
30.0 10 rx Exp 1050170206
62.0 15 rx Exp 1050170206
30.0 10 rx Exp 1050070206
62.0 15 rx Exp 1050070206
30.0 10 rx Exp 1050250206
62.0 15 rx Exp 1050250206
30.0 10 rx Exp 1050150206
62.0 15 rx Exp 1050150206
30.0 10 rx Exp 1050050206
62.0 15 rx Exp 1050050206
30.0 10 rx Norm 1010272206
62.0 15 rx Norm 1010272206
30.0 10 rx Exp 1050010306
72.0 15 rx Exp 1050010306
30.0 10 rx Norm 1010100306
72.0 15 rx Norm 1010100306
30.0 10 rx Exp 1050270306
72.0 15 rx Exp 1050270306
30.0 10 rx Exp 1050170306
72.0 15 rx Exp 1050170306
30.0 10 rx Exp 1050070306
72.0 15 rx Exp 1050070306
30.0 10 rx Exp 1050250306
72.0 15 rx Exp 1050250306
30.0 10 rx Exp 1050150306
72.0 15 rx Exp 1050150306
30.0 10 rx Exp 1050050306
72.0 15 rx Exp 1050050306
30.0 10 rx Norm 1010272306
72.0 15 rx Norm 1010272306
30.0 10 rx Norm 1010020406
90.0 20 rx Norm 1010020406
31.75 12 rx Norm 1070011104
69.85 15 rx Norm 1070011104
31.75 12 rx Norm 1070271104
69.85 15 rx Norm 1070271104
31.75 12 rx Norm 1070071104
69.85 15 rx Norm 1070071104
31.75 12 rx Norm 1070022104
79.375 15 rx Norm 1070022104
34.925 12 rx Norm 1070021106
76.2 15 rx Norm 1070021106
34.925 12 rx Norm 1070022106
88.9 20 rx Norm 1070022106
35.0 12 rx Norm 1010021807
47.0 12 rx Norm 1010021807
35.0 12 rx Norm 1010281807
47.0 12 rx Norm 1010281807
35.0 12 rx Norm 1010171807
47.0 12 rx Norm 1010171807
35.0 12 rx Norm 1010011907
55.0 15 rx Norm 1010011907
35.0 12 rx Norm 1010271907
55.0 15 rx Norm 1010271907
35.0 12 rx Norm 1010171907
55.0 15 rx Norm 1010171907
35.0 12 rx Exp 1050026007
62.0 15 rx Exp 1050026007
35.0 12 rx Exp 1050010007
62.0 15 rx Exp 1050010007
35.0 12 rx Exp 1050270007
62.0 15 rx Exp 1050270007
35.0 12 rx Exp 1050170007
62.0 15 rx Exp 1050170007
35.0 12 rx Exp 1050070007
62.0 15 rx Exp 1050070007
35.0 12 rx Exp 1050250007
62.0 15 rx Exp 1050250007
35.0 12 rx Exp 1050150007
62.0 15 rx Exp 1050150007
35.0 12 rx Exp 1050050007
62.0 15 rx Exp 1050050007
35.0 12 rx Norm 1010273007
62.0 15 rx Norm 1010273007
35.0 12 rx Exp 1050010207
72.0 15 rx Exp 1050010207
35.0 12 rx Norm 1010100207
